BoroCD *,Shape *,FID_STP_NTA_HVI_PGI_REFERENCE,OBJECTID,BoroName,BoroCT2010,PUMA,NTAName,NTACode,Shape_Leng,Borough,ONENYC_HVI,QUINTILES,PGI,PGI_Percent,PGI_High_Low,FID_STP_Neighborhood_Planting_Cycle,BoroCode,BoroName,CommunityBoardWater,CouncilDistrictWater,Zone ID,SUM_Planting_Potential_Cut,Year,Zone_Before,Zone_After,Contract_Area_Percentage,Year_Group,Borough_Year_Group,Phase,Unique,Full_Year,Shape_Length,Shape_Area,Ratio
2032,Polygon,1325,1246,Queens,4084900,4103,Flushing,QN22,8443.304297,4,1.624209,4,0.080454,8.05,High,320,4,Queens,407,20,4,550,9,51296858.62,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN07204_2035_3,2035,8443.304573,3246061.242,384.4538846
2416,Polygon,1586,1496,Manhattan,1015100,3806,Lincoln Square,MN14,10116.14245,1,-0.044797,3,0.040957,4.1,Low,44,1,Manhattan,107,6,4,145,2,12575975.85,<Null>,<Null>,3-Jan,"Manhattan, Year 1-3",Phase 1,MN07064_2028_1,2028,7897.76733,3259880.906,412.7598053
3388,Polygon,2174,2034,Queens,4015801,4113,South Ozone Park,QN55,7835.227697,4,0.066329,3,0.056965,5.7,Low,344,4,Queens,410,28,1,548,8,11854329.21,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN10281_2034_3,2034,7835.227438,3260033.154,416.0738383
2290,Polygon,1508,1423,Brooklyn,3002200,4012,Sunset Park West,BK32,10231.91421,3,0.636086,4,0.071872,7.19,High,198,3,Brooklyn,307,38,1,186,3,44572588.21,<Null>,<Null>,3-Jan,"Brooklyn, Year 1-3",Phase 1,BK07381_2029_1,2029,9122.860226,3263712.635,357.7510292
1113,Polygon,595,559,Brooklyn,3076800,4015,Midwood,BK43,9001.209896,3,-0.390246,3,0.072634,7.26,High,245,3,Brooklyn,314,48,6,159,9,20886365.56,<Null>,<Null>,9-Jul,"Brooklyn, Year 7-9",Phase 3,BK14486_2035_3,2035,9001.20982,3265655.499,362.8018415
2207,Polygon,1453,1369,Bronx,2026602,3703,Pelham Bay-Country Club-City Island,BX10,8171.359645,2,-0.18426,3,0.052378,5.24,Low,122,2,Bronx,210,13,8,160,8,16235875.41,<Null>,<Null>,9-Jul,"Bronx, Year 7-9",Phase 3,BX10138_2034_3,2034,8114.224072,3269449.175,402.9281353
1707,Polygon,1083,1004,Queens,4024600,4112,Jamaica,QN61,7805.710022,4,0,0,0.053471,5.35,Low,369,4,Queens,412,27,7,539,4,28280262.9,<Null>,<Null>,6-Apr,"Queens, Year 4-6",Phase 2,QN12277_2030_2,2030,7805.71008,3270741.061,419.0190293
3458,Polygon,2211,2070,Bronx,2009200,3709,Westchester-Unionport,BX59,9126.130055,2,1.3821,4,0.091985,9.2,High,110,2,Bronx,209,18,6,136,2,16075406.79,<Null>,<Null>,3-Jan,"Bronx, Year 1-3",Phase 1,BX09186_2028_1,2028,9126.130204,3277753.846,359.1614159
1849,Polygon,1185,1106,Queens,4048900,4109,Elmhurst-Maspeth,QN50,9403.782418,4,0.354088,3,0.053331,5.33,Low,296,4,Queens,402,26,4,500,1,14491554.83,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN02264_2027_1,2027,8594.588632,3288389.796,382.6116568
3328,Polygon,2137,2002,Brooklyn,3119600,4008,East New York,BK82,7989.14913,3,3.180321,5,0.114084,11.41,High,187,3,Brooklyn,305,42,6,200,8,9416914.229,<Null>,<Null>,9-Jul,"Brooklyn, Year 7-9",Phase 3,BK05426_2034_3,2034,7987.832968,3288520.939,411.69125
3163,Polygon,2038,1907,Staten Island,5001700,3903,Stapleton-Rosebank,SI37,7666.863109,5,-4.624581,1,0.091963,9.2,High,405,5,Staten Island,501,49,5,1211,7,59500582.04,<Null>,<Null>,9-Jul,"Staten Island, Year 7-9",Phase 3,ST01495_2033_3,2033,7666.721763,3292121.658,429.4040869
2469,Polygon,1622,1530,Manhattan,1000202,3809,Lower East Side,MN28,8560.397323,1,-1.996764,1,0.082539,8.25,High,6,1,Manhattan,103,1,6,151,7,7809053.35,<Null>,<Null>,9-Jul,"Manhattan, Year 7-9",Phase 3,MN03016_2033_3,2033,7578.699725,3298925.245,435.2890819
2419,Polygon,1588,1498,Bronx,2021800,3709,West Farms-Bronx River,BX08,9122.633489,2,1.445773,4,0.091985,9.2,High,111,2,Bronx,209,17,7,151,5,8904042.911,<Null>,<Null>,6-Apr,"Bronx, Year 4-6",Phase 2,BX09177_2031_2,2031,9200.942723,3304206.842,359.1161191
3488,Polygon,2227,2086,Brooklyn,3001500,4004,DUMBO-Vinegar Hill-Downtown Brooklyn-Boerum Hill,BK38,9618.438733,3,0.599508,4,0.047199,4.72,Low,170,3,Brooklyn,302,33,3,238,7,19505741.27,<Null>,<Null>,9-Jul,"Brooklyn, Year 7-9",Phase 3,BK02333_2033_3,2033,9626.487143,3310971.85,343.9439332
2078,Polygon,1355,1276,Queens,4114700,4103,Murray Hill,QN51,7549.650403,4,-4.747076,1,0.080454,8.05,High,323,4,Queens,407,19,7,552,5,21981210.94,<Null>,<Null>,6-Apr,"Queens, Year 4-6",Phase 2,QN07197_2031_2,2031,7549.650401,3311049.902,438.5699637
3296,Polygon,2122,1987,Queens,4048500,4109,Elmhurst-Maspeth,QN50,11298.53627,4,0.615618,4,0.053331,5.33,Low,301,4,Queens,404,30,1,609,1,17285110.63,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN04301_2027_1,2027,9203.63987,3314603.875,360.1405446
2152,Polygon,1415,1335,Bronx,2007800,3709,Westchester-Unionport,BX59,8800.538688,2,1.622659,4,0.091985,9.2,High,108,2,Bronx,209,18,4,162,2,9145413.613,<Null>,<Null>,3-Jan,"Bronx, Year 1-3",Phase 1,BX09184_2028_1,2028,8800.541796,3323998.909,377.7038944
2083,Polygon,1359,1280,Queens,4115900,4103,Murray Hill,QN51,7333.571227,4,-3.502672,1,0.080454,8.05,High,319,4,Queens,407,20,3,569,6,18829889.97,<Null>,<Null>,6-Apr,"Queens, Year 4-6",Phase 2,QN07203_2032_2,2032,7333.570642,3326142.426,453.5501992
2604,Polygon,1698,1597,Staten Island,5014100,3903,West New Brighton-New Brighton-St. George,SI22,7928.013634,5,-2.161836,1,0.091963,9.2,High,401,5,Staten Island,501,50,1,1220,3,42156980.64,<Null>,<Null>,3-Jan,"Staten Island, Year 1-3",Phase 1,ST01501_2029_1,2029,7928.052707,3338500.037,421.0996269
2263,Polygon,1490,1406,Queens,4056700,4110,Glendale,QN19,10436.38838,4,-1.567587,2,0.057629,5.76,Low,306,4,Queens,405,30,2,589,3,21840258.86,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN05302_2029_1,2029,10435.04091,3357337.24,321.7368546
2050,Polygon,1336,1257,Queens,4092500,4103,College Point,QN23,7714.880776,4,-0.18144,3,0.080454,8.05,High,321,4,Queens,407,19,5,453,9,44939667.56,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN07195_2035_3,2035,7714.880618,3362685.147,435.8700171
2137,Polygon,1401,1322,Queens,4157102,4105,Bellerose,QN43,9502.62766,4,-3.568017,1,0.039643,3.96,Low,394,4,Queens,413,23,17,523,7,18318108.57,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN132317_2033_3,2033,9502.627703,3367081.863,354.3316616
3027,Polygon,1972,1842,Manhattan,1021703,3802,Manhattanville,MN06,9370.993702,1,0,0,0.081263,8.13,High,50,1,Manhattan,109,7,1,134,5,15750378.64,<Null>,<Null>,6-Apr,"Manhattan, Year 4-6",Phase 2,MN09071_2031_2,2031,9370.747246,3377426.041,360.422275
2081,Polygon,1358,1279,Queens,4115700,4103,Murray Hill,QN51,7983.884197,4,-2.525122,1,0.080454,8.05,High,319,4,Queens,407,20,3,569,6,18829889.97,<Null>,<Null>,6-Apr,"Queens, Year 4-6",Phase 2,QN07203_2032_2,2032,7983.884332,3386397.472,424.1541249
635,Polygon,217,181,Brooklyn,3010100,4012,Sunset Park West,BK32,7585.529128,3,1.230246,4,0.071872,7.19,High,200,3,Brooklyn,307,38,3,194,6,30256683.97,<Null>,<Null>,6-Apr,"Brooklyn, Year 4-6",Phase 2,BK07383_2032_2,2032,7585.528943,3393635.949,447.3829016
3247,Polygon,2087,1952,Queens,4064500,4108,Forest Hills,QN17,9664.339997,4,-0.964582,2,0.054644,5.46,Low,315,4,Queens,406,29,3,473,6,17396458.82,<Null>,<Null>,6-Apr,"Queens, Year 4-6",Phase 2,QN06293_2032_2,2032,9664.430971,3400883.189,351.8968886
1058,Polygon,549,513,Brooklyn,3062600,4016,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK17,9998.504961,3,-0.652057,2,0.059043,5.9,Low,258,3,Brooklyn,315,46,13,128,8,5571232.459,<Null>,<Null>,9-Jul,"Brooklyn, Year 7-9",Phase 3,BK154613_2034_3,2034,9998.505406,3425971.989,342.6484109
3236,Polygon,2081,1946,Brooklyn,3150200,4012,Windsor Terrace,BK40,11078.58934,3,-2.201017,1,0.071872,7.19,High,201,3,Brooklyn,307,39,4,163,9,16790727.08,<Null>,<Null>,9-Jul,"Brooklyn, Year 7-9",Phase 3,BK07394_2035_3,2035,11098.00456,3426181.623,308.7205095
1839,Polygon,1179,1100,Queens,4047500,4107,Elmhurst,QN29,9411.3164,4,0.946857,4,0.074167,7.42,High,301,4,Queens,404,30,1,609,1,17285110.63,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN04301_2027_1,2027,9411.28288,3436542.345,365.1513177
2369,Polygon,1555,1467,Brooklyn,3062000,4016,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK17,9588.800106,3,-3.192407,1,0.059043,5.9,Low,253,3,Brooklyn,315,48,8,191,7,14511343.13,<Null>,<Null>,9-Jul,"Brooklyn, Year 7-9",Phase 3,BK15488_2033_3,2033,9588.800144,3439027.866,358.6504896
948,Polygon,455,419,Brooklyn,3045300,4002,Bushwick North,BK77,8850.193218,3,5.870775,5,0.091237,9.12,High,166,3,Brooklyn,301,34,7,189,9,50229699.59,<Null>,<Null>,9-Jul,"Brooklyn, Year 7-9",Phase 3,BK01347_2035_3,2035,8850.192795,3439328.308,388.6162017
2886,Polygon,1881,1767,Manhattan,1003900,3810,SoHo-TriBeCa-Civic Center-Little Italy,MN24,10119.95571,1,-1.374823,2,0.042571,4.26,Low,10,1,Manhattan,101,1,4,154,5,14630067.35,<Null>,<Null>,6-Apr,"Manhattan, Year 4-6",Phase 2,MN01014_2031_2,2031,10075.12063,3447639.236,342.1933456
1288,Polygon,728,692,Brooklyn,3123700,4003,Bedford,BK75,7492.844751,3,2.599042,5,0.076061,7.61,High,176,3,Brooklyn,303,36,2,192,9,19007598.16,<Null>,<Null>,9-Jul,"Brooklyn, Year 7-9",Phase 3,BK03362_2035_3,2035,7492.844916,3459462.505,461.7021363
2954,Polygon,1929,1807,Manhattan,1001300,3810,Battery Park City-Lower Manhattan,MN25,8871.589752,1,-2.51045,1,0.042571,4.26,Low,9,1,Manhattan,101,1,3,172,2,3516607.9,<Null>,<Null>,3-Jan,"Manhattan, Year 1-3",Phase 1,MN01013_2028_1,2028,8871.256315,3464275.783,390.5056578
1138,Polygon,613,577,Brooklyn,3080800,4011,Prospect Lefferts Gardens-Wingate,BK60,11997.14847,3,5.014077,5,0.075709,7.57,High,205,3,Brooklyn,309,40,1,190,3,16310979.4,<Null>,<Null>,3-Jan,"Brooklyn, Year 1-3",Phase 1,BK09401_2029_1,2029,11997.14855,3464367.694,288.7659247
2199,Polygon,1448,1364,Queens,4080301,4103,Queensboro Hill,QN62,10710.4327,4,-0.984835,2,0.080454,8.05,High,325,4,Queens,407,20,9,669,8,20072827.09,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN07209_2034_3,2034,10708.73255,3470431.553,324.0749115
1051,Polygon,543,507,Brooklyn,3059402,4016,Sheepshead Bay-Gerritsen Beach-Manhattan Beach,BK17,8094.774044,3,-1.658801,2,0.059043,5.9,Low,248,3,Brooklyn,315,48,3,205,2,14191816.88,<Null>,<Null>,3-Jan,"Brooklyn, Year 1-3",Phase 1,BK15483_2028_1,2028,8094.774017,3470556.262,428.7403521
832,Polygon,363,327,Brooklyn,3030500,4006,Crown Heights North,BK61,7369.206292,3,3.237919,5,0.076947,7.69,High,204,3,Brooklyn,308,35,3,129,9,13999929.58,<Null>,<Null>,9-Jul,"Brooklyn, Year 7-9",Phase 3,BK08353_2035_3,2035,7369.20643,3474329.681,471.4659188
3162,Polygon,2037,1906,Staten Island,5001100,3903,West New Brighton-New Brighton-St. George,SI22,8693.578162,5,0.545535,3,0.091963,9.2,High,405,5,Staten Island,501,49,5,1211,7,59500582.04,<Null>,<Null>,9-Jul,"Staten Island, Year 7-9",Phase 3,ST01495_2033_3,2033,8693.436498,3499442.26,402.5384278
1515,Polygon,933,854,Bronx,2041900,3706,Norwood,BX43,8588.58014,2,-2.067993,1,0.092937,9.29,High,89,2,Bronx,207,11,1,149,8,8637649.663,<Null>,<Null>,9-Jul,"Bronx, Year 7-9",Phase 3,BX07111_2034_3,2034,8588.580381,3504696.36,408.0646865
1977,Polygon,1281,1202,Queens,4066501,4110,Middle Village,QN21,11680.65658,4,-1.970001,1,0.057629,5.76,Low,309,4,Queens,405,30,5,555,9,17697327.58,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN05305_2035_3,2035,11680.65641,3504713.226,300.0442016
2874,Polygon,1870,1756,Queens,4008600,4113,Ozone Park,QN56,7851.504327,4,-0.786101,2,0.056965,5.7,Low,349,4,Queens,410,32,6,553,1,20582868.89,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN10326_2027_1,2027,7851.504219,3515414.867,447.7377543
2130,Polygon,1395,1316,Queens,4146300,4104,Bayside-Bayside Hills,QN46,7523.875896,4,-1.508837,2,0.042371,4.24,Low,358,4,Queens,411,19,7,645,3,24838217.33,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN11197_2029_1,2029,7523.875615,3526503.634,468.708391
1285,Polygon,726,690,Brooklyn,3119800,4008,East New York,BK82,8959.511438,3,2.771879,5,0.114084,11.41,High,190,3,Brooklyn,305,37,9,191,8,8446596.962,<Null>,<Null>,9-Jul,"Brooklyn, Year 7-9",Phase 3,BK05379_2034_3,2034,8959.511163,3527532.138,393.7192636
845,Polygon,373,337,Brooklyn,3032600,4018,Seagate-Coney Island,BK21,7873.197059,3,3.700659,5,0.075242,7.52,High,238,3,Brooklyn,313,47,6,233,1,21070839.36,<Null>,<Null>,3-Jan,"Brooklyn, Year 1-3",Phase 1,BK13476_2027_1,2027,7873.197107,3542642.303,449.9623539
1695,Polygon,1076,997,Queens,4023200,4106,Briarwood-Jamaica Hills,QN35,8955.449623,4,-2.006556,1,0.064509,6.45,High,328,4,Queens,408,24,1,558,2,17088639.76,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN08241_2028_1,2028,8955.449431,3557225.096,397.2134646
1460,Polygon,881,810,Bronx,2032600,3704,Allerton-Pelham Gardens,BX31,8800.399532,2,-0.688607,2,0.064049,6.4,High,134,2,Bronx,211,13,8,169,7,4751005.768,<Null>,<Null>,9-Jul,"Bronx, Year 7-9",Phase 3,BX11138_2033_3,2033,8800.390001,3560154.891,404.5451271
2110,Polygon,1381,1302,Queens,4125700,4106,Kew Gardens Hills,QN37,8459.449508,4,-1.385717,2,0.064509,6.45,High,337,4,Queens,408,24,10,590,8,29591203.08,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN082410_2034_3,2034,8457.521258,3566900.497,421.7430129
3333,Polygon,2142,2007,Brooklyn,3056100,4001,Greenpoint,BK76,8469.794906,3,0.485179,3,0.054545,5.45,Low,167,3,Brooklyn,301,33,8,179,9,17588773.06,<Null>,<Null>,9-Jul,"Brooklyn, Year 7-9",Phase 3,BK01338_2035_3,2035,8469.794797,3577947.568,422.4361574
2031,Polygon,1324,1245,Queens,4084601,4113,South Ozone Park,QN55,10336.53476,4,-1.192345,2,0.056965,5.7,Low,347,4,Queens,410,28,4,561,7,18521244.88,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN10284_2033_3,2033,10336.32319,3580860.545,346.4346538
2769,Polygon,1804,1695,Manhattan,1023801,3805,Lenox Hill-Roosevelt Island,MN31,14592.2125,1,-5.205888,1,0.032843,3.28,Low,48,1,Manhattan,108,5,4,107,9,13763491.57,<Null>,<Null>,9-Jul,"Manhattan, Year 7-9",Phase 3,MN08054_2035_3,2035,14462.91755,3601552.285,249.0197619
2197,Polygon,1447,1363,Queens,4050000,4112,Hollis,QN07,10937.19771,4,2.235528,5,0.053471,5.35,Low,367,4,Queens,412,27,5,626,2,15467344.72,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN12275_2028_1,2028,10937.1977,3612066.321,330.2551914
1443,Polygon,871,800,Bronx,2028800,3704,Pelham Parkway,BX49,8206.409666,2,-3.642047,1,0.064049,6.4,High,138,2,Bronx,211,13,12,130,7,3616695.598,<Null>,<Null>,9-Jul,"Bronx, Year 7-9",Phase 3,BX111312_2033_3,2033,8206.410095,3616695.449,440.7159046
2408,Polygon,1582,1492,Queens,4144100,4104,Bayside-Bayside Hills,QN46,8933.976552,4,-2.775496,1,0.042371,4.24,Low,352,4,Queens,411,19,1,548,8,38165601.01,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN11191_2034_3,2034,8928.030172,3626416.857,406.1833111
2077,Polygon,1354,1275,Queens,4113900,4104,Auburndale,QN48,10111.03024,4,-2.690478,1,0.042371,4.24,Low,357,4,Queens,411,19,6,555,4,19062683.08,<Null>,<Null>,6-Apr,"Queens, Year 4-6",Phase 2,QN11196_2030_2,2030,9138.871372,3630059.276,397.2108949
3597,Polygon,2271,2130,Bronx,2023800,3704,Van Nest-Morris Park-Westchester Square,BX37,8872.330099,2,3.106464,5,0.064049,6.4,High,141,2,Bronx,211,13,15,123,1,6160763.859,<Null>,<Null>,3-Jan,"Bronx, Year 1-3",Phase 1,BX111315_2027_1,2027,8872.329941,3653836.128,411.8237433
417,Polygon,34,33,Manhattan,1003300,3810,SoHo-TriBeCa-Civic Center-Little Italy,MN24,8170.738805,1,-0.39581,3,0.042571,4.26,Low,11,1,Manhattan,101,1,5,249,8,3677727.576,<Null>,<Null>,9-Jul,"Manhattan, Year 7-9",Phase 3,MN01015_2034_3,2034,8170.75623,3677727.416,450.1085717
401,Polygon,23,23,Staten Island,5017300,3902,New Springville-Bloomfield-Travis,SI05,8004.133285,5,0.302255,3,0.046298,4.63,Low,413,5,Staten Island,502,50,6,1186,8,70762946.69,<Null>,<Null>,9-Jul,"Staten Island, Year 7-9",Phase 3,ST02506_2034_3,2034,8004.133128,3688441.99,460.8171717
2320,Polygon,1526,1439,Manhattan,1024200,3804,East Harlem North,MN34,9339.485218,1,3.871502,5,0.071968,7.2,High,61,1,Manhattan,111,9,5,147,6,11887959.37,<Null>,<Null>,6-Apr,"Manhattan, Year 4-6",Phase 2,MN11095_2032_2,2032,9339.415618,3710420.754,397.2861799
2301,Polygon,1514,1428,Bronx,2011502,3710,Hunts Point,BX27,7793.665982,2,5.387559,5,0.10098,10.1,High,73,2,Bronx,202,17,1,148,7,50628171.34,<Null>,<Null>,9-Jul,"Bronx, Year 7-9",Phase 3,BX02171_2033_3,2033,7792.942111,3721059.888,477.4910213
3226,Polygon,2074,1939,Brooklyn,3098200,4009,Canarsie,BK50,8952.013153,3,0.866304,4,0.044999,4.5,Low,271,3,Brooklyn,318,46,2,217,2,10991732.3,<Null>,<Null>,3-Jan,"Brooklyn, Year 1-3",Phase 1,BK18462_2028_1,2028,8952.013109,3723765.703,415.9696437
2638,Polygon,1720,1614,Manhattan,1021100,3802,Morningside Heights,MN09,7625.773899,1,-2.986713,1,0.081263,8.13,High,52,1,Manhattan,109,7,3,130,8,7375559.25,<Null>,<Null>,9-Jul,"Manhattan, Year 7-9",Phase 3,MN09073_2034_3,2034,7626.223144,3737292.459,490.0581045
1789,Polygon,1142,1063,Queens,4039400,4112,St. Albans,QN08,10859.92443,4,1.209632,4,0.053471,5.35,Low,365,4,Queens,412,27,3,735,7,15967128.42,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN12273_2033_3,2033,10859.92437,3749393.918,345.2504633
1531,Polygon,945,866,Bronx,2043400,3702,Woodlawn-Wakefield,BX62,10436.35126,2,5.538424,5,0.07408,7.41,High,156,2,Bronx,212,11,15,174,9,7684457.39,<Null>,<Null>,9-Jul,"Bronx, Year 7-9",Phase 3,BX121115_2035_3,2035,10436.35119,3761012.86,360.3762267
2131,Polygon,1396,1317,Queens,4146700,4104,Bayside-Bayside Hills,QN46,9448.327285,4,-2.119664,1,0.042371,4.24,Low,352,4,Queens,411,19,1,548,8,38165601.01,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN11191_2034_3,2034,9458.109699,3762318.868,397.7876116
2154,Polygon,1416,1336,Queens,4112900,4104,Bayside-Bayside Hills,QN46,9020.312696,4,-2.866476,1,0.042371,4.24,Low,357,4,Queens,411,19,6,555,4,19062683.08,<Null>,<Null>,6-Apr,"Queens, Year 4-6",Phase 2,QN11196_2030_2,2030,9020.312787,3764153.998,417.2975025
1985,Polygon,1288,1209,Queens,4069000,4105,Springfield Gardens South-Brookville,QN03,9386.716918,4,3.042534,5,0.039643,3.96,Low,378,4,Queens,413,31,1,641,1,20129840.31,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN13311_2027_1,2027,9377.920923,3776839.843,402.7374376
2127,Polygon,1393,1314,Queens,4145102,4104,Bayside-Bayside Hills,QN46,9156.789124,4,-1.276126,2,0.042371,4.24,Low,358,4,Queens,411,19,7,645,3,24838217.33,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN11197_2029_1,2029,9156.789015,3780661.788,412.880736
1760,Polygon,1119,1040,Queens,4030903,4102,Jackson Heights,QN28,7799.356742,4,-0.476143,3,0.061023,6.1,High,299,4,Queens,403,25,3,620,2,26317469.66,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN03253_2028_1,2028,7799.356752,3785525.436,485.3638007
2260,Polygon,1487,1403,Queens,4075702,4108,Forest Hills,QN17,8924.157429,4,-2.913706,1,0.054644,5.46,Low,314,4,Queens,406,29,2,538,6,32232706.65,<Null>,<Null>,6-Apr,"Queens, Year 4-6",Phase 2,QN06292_2032_2,2032,8924.157295,3796648.946,425.4350098
2238,Polygon,1471,1387,Queens,4143500,4104,Bayside-Bayside Hills,QN46,8640.845828,4,-3.112708,1,0.042371,4.24,Low,355,4,Queens,411,23,4,569,5,11888599.63,<Null>,<Null>,6-Apr,"Queens, Year 4-6",Phase 2,QN11234_2031_2,2031,8640.846397,3803289.102,440.1523794
3476,Polygon,2219,2078,Queens,4094201,4114,Breezy Point-Belle Harbor-Rockaway Park-Broad Channel,QN10,8656.615179,4,2.195344,5,0.057259,5.73,Low,395,4,Queens,414,32,1,597,6,26627405.99,<Null>,<Null>,6-Apr,"Queens, Year 4-6",Phase 2,QN14321_2032_2,2032,8656.616329,3813329.499,440.5103974
848,Polygon,376,340,Brooklyn,3033000,4018,Seagate-Coney Island,BK21,9806.575193,3,-1.052858,2,0.075242,7.52,High,238,3,Brooklyn,313,47,6,233,1,21070839.36,<Null>,<Null>,3-Jan,"Brooklyn, Year 1-3",Phase 1,BK13476_2027_1,2027,9812.339448,3849865.436,392.349394
609,Polygon,199,163,Brooklyn,3005900,4005,Carroll Gardens-Columbia Street-Red Hook,BK33,10116.66839,3,1.907168,4,0.042902,4.29,Low,196,3,Brooklyn,306,38,3,212,1,32793970.14,<Null>,<Null>,3-Jan,"Brooklyn, Year 1-3",Phase 1,BK06383_2027_1,2027,10116.66766,3853548.394,380.9108417
2008,Polygon,1308,1229,Queens,4074900,4108,Forest Hills,QN17,7949.752977,4,-7.395137,1,0.054644,5.46,Low,314,4,Queens,406,29,2,538,6,32232706.65,<Null>,<Null>,6-Apr,"Queens, Year 4-6",Phase 2,QN06292_2032_2,2032,7949.753133,3857597.366,485.2474412
3394,Polygon,2178,2038,Queens,4079200,4112,Baisley Park,QN76,8190.95374,4,0.033631,3,0.053471,5.35,Low,376,4,Queens,412,28,14,475,1,15058319.69,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN122814_2027_1,2027,8190.90175,3887509.902,474.613177
2894,Polygon,1891,1772,Manhattan,1003700,3810,SoHo-TriBeCa-Civic Center-Little Italy,MN24,11677.90025,1,-0.692733,2,0.042571,4.26,Low,18,1,Manhattan,102,3,5,151,5,14888495.83,<Null>,<Null>,6-Apr,"Manhattan, Year 4-6",Phase 2,MN02035_2031_2,2031,10508.68116,3912706.371,372.3308675
2899,Polygon,1897,1776,Bronx,2044400,3702,Woodlawn-Wakefield,BX62,7796.41734,2,0.500627,3,0.07408,7.41,High,156,2,Bronx,212,11,15,174,9,7684457.39,<Null>,<Null>,9-Jul,"Bronx, Year 7-9",Phase 3,BX121115_2035_3,2035,7798.141029,3921785.958,502.9129306
3570,Polygon,2262,2121,Bronx,2018900,3708,Highbridge,BX26,8007.684836,2,1.044892,4,0.108007,10.8,High,82,2,Bronx,204,16,4,164,6,18153683.26,<Null>,<Null>,6-Apr,"Bronx, Year 4-6",Phase 2,BX04164_2032_2,2032,8004.99577,3923485.308,490.1295917
1863,Polygon,1196,1117,Queens,4050700,4110,Middle Village,QN21,8784.998733,4,-2.669376,1,0.057629,5.76,Low,309,4,Queens,405,30,5,555,9,17697327.58,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN05305_2035_3,2035,8784.922006,3934777.951,447.9012959
1843,Polygon,1180,1101,Queens,4047900,4109,Elmhurst-Maspeth,QN50,11155.39914,4,-0.439959,3,0.053331,5.33,Low,301,4,Queens,404,30,1,609,1,17285110.63,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN04301_2027_1,2027,9886.672928,3950034.964,399.5312673
1994,Polygon,1295,1216,Queens,4071100,4108,Forest Hills,QN17,12845.62981,4,-1.943772,1,0.054644,5.46,Low,314,4,Queens,406,29,2,538,6,32232706.65,<Null>,<Null>,6-Apr,"Queens, Year 4-6",Phase 2,QN06292_2032_2,2032,12845.62992,3951124.403,307.5851031
2241,Polygon,1472,1388,Queens,4139900,4104,Bayside-Bayside Hills,QN46,8248.633987,4,-1.538172,2,0.042371,4.24,Low,355,4,Queens,411,23,4,569,5,11888599.63,<Null>,<Null>,6-Apr,"Queens, Year 4-6",Phase 2,QN11234_2031_2,2031,8229.901358,3966725.819,481.9894731
1778,Polygon,1134,1055,Queens,4036600,4112,St. Albans,QN08,11239.63016,4,1.665432,4,0.053471,5.35,Low,365,4,Queens,412,27,3,735,7,15967128.42,<Null>,<Null>,9-Jul,"Queens, Year 7-9",Phase 3,QN12273_2033_3,2033,11239.60575,3979971.335,354.1023968
1768,Polygon,1126,1047,Queens,4034700,4102,Jackson Heights,QN28,13359.73163,4,0.973224,4,0.061023,6.1,High,299,4,Queens,403,25,3,620,2,26317469.66,<Null>,<Null>,3-Jan,"Queens, Year 1-3",Phase 1,QN03253_2028_1,2028,13359.6605,3981663.953,298.0363127
2965,Polygon,1936,1811,Brooklyn,3056300,4001,Greenpoint,BK76,8247.151161,3,0.938158,4,0.054545,5.45,Low,167,3,Brooklyn,301,33,8,179,9,17588773.06,<Null>,<Null>,9-Jul,"Brooklyn, Year 7-9",Phase 3,BK01338_2035_3,2035,8208.566172,3982809.734,485.2016357
